timestamp_utc,timestamp_local,is_covid_period,is_post_invasion
2023-04-18T10:00:00+00:00,2023-04-18T12:00:00+02:00,1,1
2023-04-18T11:00:00+00:00,2023-04-18T13:00:00+02:00,1,1
2023-04-18T12:00:00+00:00,2023-04-18T14:00:00+02:00,1,1
2023-04-18T13:00:00+00:00,2023-04-18T15:00:00+02:00,1,1
2023-04-18T14:00:00+00:00,2023-04-18T16:00:00+02:00,1,1
2023-04-18T15:00:00+00:00,2023-04-18T17:00:00+02:00,1,1
2023-04-18T16:00:00+00:00,2023-04-18T18:00:00+02:00,1,1
2023-04-18T17:00:00+00:00,2023-04-18T19:00:00+02:00,1,1
2023-04-18T18:00:00+00:00,2023-04-18T20:00:00+02:00,1,1
2023-04-18T19:00:00+00:00,2023-04-18T21:00:00+02:00,1,1
2023-04-18T20:00:00+00:00,2023-04-18T22:00:00+02:00,1,1
2023-04-18T21:00:00+00:00,2023-04-18T23:00:00+02:00,1,1
2023-04-18T22:00:00+00:00,2023-04-19T00:00:00+02:00,1,1
2023-04-18T23:00:00+00:00,2023-04-19T01:00:00+02:00,1,1
2023-04-19T00:00:00+00:00,2023-04-19T02:00:00+02:00,1,1
2023-04-19T01:00:00+00:00,2023-04-19T03:00:00+02:00,1,1
2023-04-19T02:00:00+00:00,2023-04-19T04:00:00+02:00,1,1
2023-04-19T03:00:00+00:00,2023-04-19T05:00:00+02:00,1,1
2023-04-19T04:00:00+00:00,2023-04-19T06:00:00+02:00,1,1
2023-04-19T05:00:00+00:00,2023-04-19T07:00:00+02:00,1,1
2023-04-19T06:00:00+00:00,2023-04-19T08:00:00+02:00,1,1
2023-04-19T07:00:00+00:00,2023-04-19T09:00:00+02:00,1,1
2023-04-19T08:00:00+00:00,2023-04-19T10:00:00+02:00,1,1
2023-04-19T09:00:00+00:00,2023-04-19T11:00:00+02:00,1,1
2023-04-19T10:00:00+00:00,2023-04-19T12:00:00+02:00,1,1
2023-04-19T11:00:00+00:00,2023-04-19T13:00:00+02:00,1,1
2023-04-19T12:00:00+00:00,2023-04-19T14:00:00+02:00,1,1
2023-04-19T13:00:00+00:00,2023-04-19T15:00:00+02:00,1,1
2023-04-19T14:00:00+00:00,2023-04-19T16:00:00+02:00,1,1
2023-04-19T15:00:00+00:00,2023-04-19T17:00:00+02:00,1,1
2023-04-19T16:00:00+00:00,2023-04-19T18:00:00+02:00,1,1
2023-04-19T17:00:00+00:00,2023-04-19T19:00:00+02:00,1,1
2023-04-19T18:00:00+00:00,2023-04-19T20:00:00+02:00,1,1
2023-04-19T19:00:00+00:00,2023-04-19T21:00:00+02:00,1,1
2023-04-19T20:00:00+00:00,2023-04-19T22:00:00+02:00,1,1
2023-04-19T21:00:00+00:00,2023-04-19T23:00:00+02:00,1,1
2023-04-19T22:00:00+00:00,2023-04-20T00:00:00+02:00,1,1
2023-04-19T23:00:00+00:00,2023-04-20T01:00:00+02:00,1,1
2023-04-20T00:00:00+00:00,2023-04-20T02:00:00+02:00,1,1
2023-04-20T01:00:00+00:00,2023-04-20T03:00:00+02:00,1,1
2023-04-20T02:00:00+00:00,2023-04-20T04:00:00+02:00,1,1
2023-04-20T03:00:00+00:00,2023-04-20T05:00:00+02:00,1,1
2023-04-20T04:00:00+00:00,2023-04-20T06:00:00+02:00,1,1
2023-04-20T05:00:00+00:00,2023-04-20T07:00:00+02:00,1,1
2023-04-20T06:00:00+00:00,2023-04-20T08:00:00+02:00,1,1
2023-04-20T07:00:00+00:00,2023-04-20T09:00:00+02:00,1,1
2023-04-20T08:00:00+00:00,2023-04-20T10:00:00+02:00,1,1
2023-04-20T09:00:00+00:00,2023-04-20T11:00:00+02:00,1,1
2023-04-20T10:00:00+00:00,2023-04-20T12:00:00+02:00,1,1
2023-04-20T11:00:00+00:00,2023-04-20T13:00:00+02:00,1,1
2023-04-20T12:00:00+00:00,2023-04-20T14:00:00+02:00,1,1
2023-04-20T13:00:00+00:00,2023-04-20T15:00:00+02:00,1,1
2023-04-20T14:00:00+00:00,2023-04-20T16:00:00+02:00,1,1
2023-04-20T15:00:00+00:00,2023-04-20T17:00:00+02:00,1,1
2023-04-20T16:00:00+00:00,2023-04-20T18:00:00+02:00,1,1
2023-04-20T17:00:00+00:00,2023-04-20T19:00:00+02:00,1,1
2023-04-20T18:00:00+00:00,2023-04-20T20:00:00+02:00,1,1
2023-04-20T19:00:00+00:00,2023-04-20T21:00:00+02:00,1,1
2023-04-20T20:00:00+00:00,2023-04-20T22:00:00+02:00,1,1
2023-04-20T21:00:00+00:00,2023-04-20T23:00:00+02:00,1,1
2023-04-20T22:00:00+00:00,2023-04-21T00:00:00+02:00,1,1
2023-04-20T23:00:00+00:00,2023-04-21T01:00:00+02:00,1,1
2023-04-21T00:00:00+00:00,2023-04-21T02:00:00+02:00,1,1
2023-04-21T01:00:00+00:00,2023-04-21T03:00:00+02:00,1,1
2023-04-21T02:00:00+00:00,2023-04-21T04:00:00+02:00,1,1
2023-04-21T03:00:00+00:00,2023-04-21T05:00:00+02:00,1,1
2023-04-21T04:00:00+00:00,2023-04-21T06:00:00+02:00,1,1
2023-04-21T05:00:00+00:00,2023-04-21T07:00:00+02:00,1,1
2023-04-21T06:00:00+00:00,2023-04-21T08:00:00+02:00,1,1
2023-04-21T07:00:00+00:00,2023-04-21T09:00:00+02:00,1,1
2023-04-21T08:00:00+00:00,2023-04-21T10:00:00+02:00,1,1
2023-04-21T09:00:00+00:00,2023-04-21T11:00:00+02:00,1,1
2023-04-21T10:00:00+00:00,2023-04-21T12:00:00+02:00,1,1
2023-04-21T11:00:00+00:00,2023-04-21T13:00:00+02:00,1,1
2023-04-21T12:00:00+00:00,2023-04-21T14:00:00+02:00,1,1
2023-04-21T13:00:00+00:00,2023-04-21T15:00:00+02:00,1,1
2023-04-21T14:00:00+00:00,2023-04-21T16:00:00+02:00,1,1
2023-04-21T15:00:00+00:00,2023-04-21T17:00:00+02:00,1,1
2023-04-21T16:00:00+00:00,2023-04-21T18:00:00+02:00,1,1
2023-04-21T17:00:00+00:00,2023-04-21T19:00:00+02:00,1,1
2023-04-21T18:00:00+00:00,2023-04-21T20:00:00+02:00,1,1
2023-04-21T19:00:00+00:00,2023-04-21T21:00:00+02:00,1,1
2023-04-21T20:00:00+00:00,2023-04-21T22:00:00+02:00,1,1
2023-04-21T21:00:00+00:00,2023-04-21T23:00:00+02:00,1,1
2023-04-21T22:00:00+00:00,2023-04-22T00:00:00+02:00,1,1
2023-04-21T23:00:00+00:00,2023-04-22T01:00:00+02:00,1,1
2023-04-22T00:00:00+00:00,2023-04-22T02:00:00+02:00,1,1
2023-04-22T01:00:00+00:00,2023-04-22T03:00:00+02:00,1,1
2023-04-22T02:00:00+00:00,2023-04-22T04:00:00+02:00,1,1
2023-04-22T03:00:00+00:00,2023-04-22T05:00:00+02:00,1,1
2023-04-22T04:00:00+00:00,2023-04-22T06:00:00+02:00,1,1
2023-04-22T05:00:00+00:00,2023-04-22T07:00:00+02:00,1,1
2023-04-22T06:00:00+00:00,2023-04-22T08:00:00+02:00,1,1
2023-04-22T07:00:00+00:00,2023-04-22T09:00:00+02:00,1,1
2023-04-22T08:00:00+00:00,2023-04-22T10:00:00+02:00,1,1
2023-04-22T09:00:00+00:00,2023-04-22T11:00:00+02:00,1,1
2023-04-22T10:00:00+00:00,2023-04-22T12:00:00+02:00,1,1
2023-04-22T11:00:00+00:00,2023-04-22T13:00:00+02:00,1,1
2023-04-22T12:00:00+00:00,2023-04-22T14:00:00+02:00,1,1
2023-04-22T13:00:00+00:00,2023-04-22T15:00:00+02:00,1,1
2023-04-22T14:00:00+00:00,2023-04-22T16:00:00+02:00,1,1
2023-04-22T15:00:00+00:00,2023-04-22T17:00:00+02:00,1,1
2023-04-22T16:00:00+00:00,2023-04-22T18:00:00+02:00,1,1
2023-04-22T17:00:00+00:00,2023-04-22T19:00:00+02:00,1,1
2023-04-22T18:00:00+00:00,2023-04-22T20:00:00+02:00,1,1
2023-04-22T19:00:00+00:00,2023-04-22T21:00:00+02:00,1,1
2023-04-22T20:00:00+00:00,2023-04-22T22:00:00+02:00,1,1
2023-04-22T21:00:00+00:00,2023-04-22T23:00:00+02:00,1,1
2023-04-22T22:00:00+00:00,2023-04-23T00:00:00+02:00,1,1
2023-04-22T23:00:00+00:00,2023-04-23T01:00:00+02:00,1,1
2023-04-23T00:00:00+00:00,2023-04-23T02:00:00+02:00,1,1
2023-04-23T01:00:00+00:00,2023-04-23T03:00:00+02:00,1,1
2023-04-23T02:00:00+00:00,2023-04-23T04:00:00+02:00,1,1
2023-04-23T03:00:00+00:00,2023-04-23T05:00:00+02:00,1,1
2023-04-23T04:00:00+00:00,2023-04-23T06:00:00+02:00,1,1
2023-04-23T05:00:00+00:00,2023-04-23T07:00:00+02:00,1,1
2023-04-23T06:00:00+00:00,2023-04-23T08:00:00+02:00,1,1
2023-04-23T07:00:00+00:00,2023-04-23T09:00:00+02:00,1,1
2023-04-23T08:00:00+00:00,2023-04-23T10:00:00+02:00,1,1
2023-04-23T09:00:00+00:00,2023-04-23T11:00:00+02:00,1,1
2023-04-23T10:00:00+00:00,2023-04-23T12:00:00+02:00,1,1
2023-04-23T11:00:00+00:00,2023-04-23T13:00:00+02:00,1,1
2023-04-23T12:00:00+00:00,2023-04-23T14:00:00+02:00,1,1
2023-04-23T13:00:00+00:00,2023-04-23T15:00:00+02:00,1,1
2023-04-23T14:00:00+00:00,2023-04-23T16:00:00+02:00,1,1
2023-04-23T15:00:00+00:00,2023-04-23T17:00:00+02:00,1,1
2023-04-23T16:00:00+00:00,2023-04-23T18:00:00+02:00,1,1
2023-04-23T17:00:00+00:00,2023-04-23T19:00:00+02:00,1,1
2023-04-23T18:00:00+00:00,2023-04-23T20:00:00+02:00,1,1
2023-04-23T19:00:00+00:00,2023-04-23T21:00:00+02:00,1,1
2023-04-23T20:00:00+00:00,2023-04-23T22:00:00+02:00,1,1
2023-04-23T21:00:00+00:00,2023-04-23T23:00:00+02:00,1,1
2023-04-23T22:00:00+00:00,2023-04-24T00:00:00+02:00,1,1
2023-04-23T23:00:00+00:00,2023-04-24T01:00:00+02:00,1,1
2023-04-24T00:00:00+00:00,2023-04-24T02:00:00+02:00,1,1
2023-04-24T01:00:00+00:00,2023-04-24T03:00:00+02:00,1,1
2023-04-24T02:00:00+00:00,2023-04-24T04:00:00+02:00,1,1
2023-04-24T03:00:00+00:00,2023-04-24T05:00:00+02:00,1,1
2023-04-24T04:00:00+00:00,2023-04-24T06:00:00+02:00,1,1
2023-04-24T05:00:00+00:00,2023-04-24T07:00:00+02:00,1,1
2023-04-24T06:00:00+00:00,2023-04-24T08:00:00+02:00,1,1
2023-04-24T07:00:00+00:00,2023-04-24T09:00:00+02:00,1,1
2023-04-24T08:00:00+00:00,2023-04-24T10:00:00+02:00,1,1
2023-04-24T09:00:00+00:00,2023-04-24T11:00:00+02:00,1,1
2023-04-24T10:00:00+00:00,2023-04-24T12:00:00+02:00,1,1
2023-04-24T11:00:00+00:00,2023-04-24T13:00:00+02:00,1,1
2023-04-24T12:00:00+00:00,2023-04-24T14:00:00+02:00,1,1
2023-04-24T13:00:00+00:00,2023-04-24T15:00:00+02:00,1,1
2023-04-24T14:00:00+00:00,2023-04-24T16:00:00+02:00,1,1
2023-04-24T15:00:00+00:00,2023-04-24T17:00:00+02:00,1,1
2023-04-24T16:00:00+00:00,2023-04-24T18:00:00+02:00,1,1
2023-04-24T17:00:00+00:00,2023-04-24T19:00:00+02:00,1,1
2023-04-24T18:00:00+00:00,2023-04-24T20:00:00+02:00,1,1
2023-04-24T19:00:00+00:00,2023-04-24T21:00:00+02:00,1,1
2023-04-24T20:00:00+00:00,2023-04-24T22:00:00+02:00,1,1
2023-04-24T21:00:00+00:00,2023-04-24T23:00:00+02:00,1,1
2023-04-24T22:00:00+00:00,2023-04-25T00:00:00+02:00,1,1
2023-04-24T23:00:00+00:00,2023-04-25T01:00:00+02:00,1,1
2023-04-25T00:00:00+00:00,2023-04-25T02:00:00+02:00,1,1
2023-04-25T01:00:00+00:00,2023-04-25T03:00:00+02:00,1,1
2023-04-25T02:00:00+00:00,2023-04-25T04:00:00+02:00,1,1
2023-04-25T03:00:00+00:00,2023-04-25T05:00:00+02:00,1,1
2023-04-25T04:00:00+00:00,2023-04-25T06:00:00+02:00,1,1
2023-04-25T05:00:00+00:00,2023-04-25T07:00:00+02:00,1,1
2023-04-25T06:00:00+00:00,2023-04-25T08:00:00+02:00,1,1
2023-04-25T07:00:00+00:00,2023-04-25T09:00:00+02:00,1,1
2023-04-25T08:00:00+00:00,2023-04-25T10:00:00+02:00,1,1
2023-04-25T09:00:00+00:00,2023-04-25T11:00:00+02:00,1,1
2023-04-25T10:00:00+00:00,2023-04-25T12:00:00+02:00,1,1
2023-04-25T11:00:00+00:00,2023-04-25T13:00:00+02:00,1,1
2023-04-25T12:00:00+00:00,2023-04-25T14:00:00+02:00,1,1
2023-04-25T13:00:00+00:00,2023-04-25T15:00:00+02:00,1,1
2023-04-25T14:00:00+00:00,2023-04-25T16:00:00+02:00,1,1
2023-04-25T15:00:00+00:00,2023-04-25T17:00:00+02:00,1,1
2023-04-25T16:00:00+00:00,2023-04-25T18:00:00+02:00,1,1
2023-04-25T17:00:00+00:00,2023-04-25T19:00:00+02:00,1,1
2023-04-25T18:00:00+00:00,2023-04-25T20:00:00+02:00,1,1
2023-04-25T19:00:00+00:00,2023-04-25T21:00:00+02:00,1,1
2023-04-25T20:00:00+00:00,2023-04-25T22:00:00+02:00,1,1
2023-04-25T21:00:00+00:00,2023-04-25T23:00:00+02:00,1,1
2023-04-25T22:00:00+00:00,2023-04-26T00:00:00+02:00,1,1
2023-04-25T23:00:00+00:00,2023-04-26T01:00:00+02:00,1,1
2023-04-26T00:00:00+00:00,2023-04-26T02:00:00+02:00,1,1
2023-04-26T01:00:00+00:00,2023-04-26T03:00:00+02:00,1,1
2023-04-26T02:00:00+00:00,2023-04-26T04:00:00+02:00,1,1
2023-04-26T03:00:00+00:00,2023-04-26T05:00:00+02:00,1,1
2023-04-26T04:00:00+00:00,2023-04-26T06:00:00+02:00,1,1
2023-04-26T05:00:00+00:00,2023-04-26T07:00:00+02:00,1,1
2023-04-26T06:00:00+00:00,2023-04-26T08:00:00+02:00,1,1
2023-04-26T07:00:00+00:00,2023-04-26T09:00:00+02:00,1,1
2023-04-26T08:00:00+00:00,2023-04-26T10:00:00+02:00,1,1
2023-04-26T09:00:00+00:00,2023-04-26T11:00:00+02:00,1,1
2023-04-26T10:00:00+00:00,2023-04-26T12:00:00+02:00,1,1
2023-04-26T11:00:00+00:00,2023-04-26T13:00:00+02:00,1,1
2023-04-26T12:00:00+00:00,2023-04-26T14:00:00+02:00,1,1
2023-04-26T13:00:00+00:00,2023-04-26T15:00:00+02:00,1,1
2023-04-26T14:00:00+00:00,2023-04-26T16:00:00+02:00,1,1
2023-04-26T15:00:00+00:00,2023-04-26T17:00:00+02:00,1,1
2023-04-26T16:00:00+00:00,2023-04-26T18:00:00+02:00,1,1
2023-04-26T17:00:00+00:00,2023-04-26T19:00:00+02:00,1,1
2023-04-26T18:00:00+00:00,2023-04-26T20:00:00+02:00,1,1
2023-04-26T19:00:00+00:00,2023-04-26T21:00:00+02:00,1,1
2023-04-26T20:00:00+00:00,2023-04-26T22:00:00+02:00,1,1
2023-04-26T21:00:00+00:00,2023-04-26T23:00:00+02:00,1,1
2023-04-26T22:00:00+00:00,2023-04-27T00:00:00+02:00,1,1
2023-04-26T23:00:00+00:00,2023-04-27T01:00:00+02:00,1,1
2023-04-27T00:00:00+00:00,2023-04-27T02:00:00+02:00,1,1
2023-04-27T01:00:00+00:00,2023-04-27T03:00:00+02:00,1,1
2023-04-27T02:00:00+00:00,2023-04-27T04:00:00+02:00,1,1
2023-04-27T03:00:00+00:00,2023-04-27T05:00:00+02:00,1,1
2023-04-27T04:00:00+00:00,2023-04-27T06:00:00+02:00,1,1
2023-04-27T05:00:00+00:00,2023-04-27T07:00:00+02:00,1,1
2023-04-27T06:00:00+00:00,2023-04-27T08:00:00+02:00,1,1
2023-04-27T07:00:00+00:00,2023-04-27T09:00:00+02:00,1,1
2023-04-27T08:00:00+00:00,2023-04-27T10:00:00+02:00,1,1
2023-04-27T09:00:00+00:00,2023-04-27T11:00:00+02:00,1,1
2023-04-27T10:00:00+00:00,2023-04-27T12:00:00+02:00,1,1
2023-04-27T11:00:00+00:00,2023-04-27T13:00:00+02:00,1,1
2023-04-27T12:00:00+00:00,2023-04-27T14:00:00+02:00,1,1
2023-04-27T13:00:00+00:00,2023-04-27T15:00:00+02:00,1,1
2023-04-27T14:00:00+00:00,2023-04-27T16:00:00+02:00,1,1
2023-04-27T15:00:00+00:00,2023-04-27T17:00:00+02:00,1,1
2023-04-27T16:00:00+00:00,2023-04-27T18:00:00+02:00,1,1
2023-04-27T17:00:00+00:00,2023-04-27T19:00:00+02:00,1,1
2023-04-27T18:00:00+00:00,2023-04-27T20:00:00+02:00,1,1
2023-04-27T19:00:00+00:00,2023-04-27T21:00:00+02:00,1,1
2023-04-27T20:00:00+00:00,2023-04-27T22:00:00+02:00,1,1
2023-04-27T21:00:00+00:00,2023-04-27T23:00:00+02:00,1,1
2023-04-27T22:00:00+00:00,2023-04-28T00:00:00+02:00,1,1
2023-04-27T23:00:00+00:00,2023-04-28T01:00:00+02:00,1,1
2023-04-28T00:00:00+00:00,2023-04-28T02:00:00+02:00,1,1
2023-04-28T01:00:00+00:00,2023-04-28T03:00:00+02:00,1,1
2023-04-28T02:00:00+00:00,2023-04-28T04:00:00+02:00,1,1
2023-04-28T03:00:00+00:00,2023-04-28T05:00:00+02:00,1,1
2023-04-28T04:00:00+00:00,2023-04-28T06:00:00+02:00,1,1
2023-04-28T05:00:00+00:00,2023-04-28T07:00:00+02:00,1,1
2023-04-28T06:00:00+00:00,2023-04-28T08:00:00+02:00,1,1
2023-04-28T07:00:00+00:00,2023-04-28T09:00:00+02:00,1,1
2023-04-28T08:00:00+00:00,2023-04-28T10:00:00+02:00,1,1
2023-04-28T09:00:00+00:00,2023-04-28T11:00:00+02:00,1,1
2023-04-28T10:00:00+00:00,2023-04-28T12:00:00+02:00,1,1
2023-04-28T11:00:00+00:00,2023-04-28T13:00:00+02:00,1,1
2023-04-28T12:00:00+00:00,2023-04-28T14:00:00+02:00,1,1
2023-04-28T13:00:00+00:00,2023-04-28T15:00:00+02:00,1,1
2023-04-28T14:00:00+00:00,2023-04-28T16:00:00+02:00,1,1
2023-04-28T15:00:00+00:00,2023-04-28T17:00:00+02:00,1,1
2023-04-28T16:00:00+00:00,2023-04-28T18:00:00+02:00,1,1
2023-04-28T17:00:00+00:00,2023-04-28T19:00:00+02:00,1,1
2023-04-28T18:00:00+00:00,2023-04-28T20:00:00+02:00,1,1
2023-04-28T19:00:00+00:00,2023-04-28T21:00:00+02:00,1,1
2023-04-28T20:00:00+00:00,2023-04-28T22:00:00+02:00,1,1
2023-04-28T21:00:00+00:00,2023-04-28T23:00:00+02:00,1,1
2023-04-28T22:00:00+00:00,2023-04-29T00:00:00+02:00,1,1
2023-04-28T23:00:00+00:00,2023-04-29T01:00:00+02:00,1,1
2023-04-29T00:00:00+00:00,2023-04-29T02:00:00+02:00,1,1
2023-04-29T01:00:00+00:00,2023-04-29T03:00:00+02:00,1,1
2023-04-29T02:00:00+00:00,2023-04-29T04:00:00+02:00,1,1
2023-04-29T03:00:00+00:00,2023-04-29T05:00:00+02:00,1,1
2023-04-29T04:00:00+00:00,2023-04-29T06:00:00+02:00,1,1
2023-04-29T05:00:00+00:00,2023-04-29T07:00:00+02:00,1,1
2023-04-29T06:00:00+00:00,2023-04-29T08:00:00+02:00,1,1
2023-04-29T07:00:00+00:00,2023-04-29T09:00:00+02:00,1,1
2023-04-29T08:00:00+00:00,2023-04-29T10:00:00+02:00,1,1
2023-04-29T09:00:00+00:00,2023-04-29T11:00:00+02:00,1,1
2023-04-29T10:00:00+00:00,2023-04-29T12:00:00+02:00,1,1
2023-04-29T11:00:00+00:00,2023-04-29T13:00:00+02:00,1,1
2023-04-29T12:00:00+00:00,2023-04-29T14:00:00+02:00,1,1
2023-04-29T13:00:00+00:00,2023-04-29T15:00:00+02:00,1,1
2023-04-29T14:00:00+00:00,2023-04-29T16:00:00+02:00,1,1
2023-04-29T15:00:00+00:00,2023-04-29T17:00:00+02:00,1,1
2023-04-29T16:00:00+00:00,2023-04-29T18:00:00+02:00,1,1
2023-04-29T17:00:00+00:00,2023-04-29T19:00:00+02:00,1,1
2023-04-29T18:00:00+00:00,2023-04-29T20:00:00+02:00,1,1
2023-04-29T19:00:00+00:00,2023-04-29T21:00:00+02:00,1,1
2023-04-29T20:00:00+00:00,2023-04-29T22:00:00+02:00,1,1
2023-04-29T21:00:00+00:00,2023-04-29T23:00:00+02:00,1,1
2023-04-29T22:00:00+00:00,2023-04-30T00:00:00+02:00,1,1
2023-04-29T23:00:00+00:00,2023-04-30T01:00:00+02:00,1,1
2023-04-30T00:00:00+00:00,2023-04-30T02:00:00+02:00,1,1
2023-04-30T01:00:00+00:00,2023-04-30T03:00:00+02:00,1,1
2023-04-30T02:00:00+00:00,2023-04-30T04:00:00+02:00,1,1
2023-04-30T03:00:00+00:00,2023-04-30T05:00:00+02:00,1,1
2023-04-30T04:00:00+00:00,2023-04-30T06:00:00+02:00,1,1
2023-04-30T05:00:00+00:00,2023-04-30T07:00:00+02:00,1,1
2023-04-30T06:00:00+00:00,2023-04-30T08:00:00+02:00,1,1
2023-04-30T07:00:00+00:00,2023-04-30T09:00:00+02:00,1,1
2023-04-30T08:00:00+00:00,2023-04-30T10:00:00+02:00,1,1
2023-04-30T09:00:00+00:00,2023-04-30T11:00:00+02:00,1,1
2023-04-30T10:00:00+00:00,2023-04-30T12:00:00+02:00,1,1
2023-04-30T11:00:00+00:00,2023-04-30T13:00:00+02:00,1,1
2023-04-30T12:00:00+00:00,2023-04-30T14:00:00+02:00,1,1
2023-04-30T13:00:00+00:00,2023-04-30T15:00:00+02:00,1,1
2023-04-30T14:00:00+00:00,2023-04-30T16:00:00+02:00,1,1
2023-04-30T15:00:00+00:00,2023-04-30T17:00:00+02:00,1,1
2023-04-30T16:00:00+00:00,2023-04-30T18:00:00+02:00,1,1
2023-04-30T17:00:00+00:00,2023-04-30T19:00:00+02:00,1,1
2023-04-30T18:00:00+00:00,2023-04-30T20:00:00+02:00,1,1
2023-04-30T19:00:00+00:00,2023-04-30T21:00:00+02:00,1,1
2023-04-30T20:00:00+00:00,2023-04-30T22:00:00+02:00,1,1
2023-04-30T21:00:00+00:00,2023-04-30T23:00:00+02:00,1,1
2023-04-30T22:00:00+00:00,2023-05-01T00:00:00+02:00,1,1
2023-04-30T23:00:00+00:00,2023-05-01T01:00:00+02:00,1,1
2023-05-01T00:00:00+00:00,2023-05-01T02:00:00+02:00,1,1
2023-05-01T01:00:00+00:00,2023-05-01T03:00:00+02:00,1,1
2023-05-01T02:00:00+00:00,2023-05-01T04:00:00+02:00,1,1
2023-05-01T03:00:00+00:00,2023-05-01T05:00:00+02:00,1,1
2023-05-01T04:00:00+00:00,2023-05-01T06:00:00+02:00,1,1
2023-05-01T05:00:00+00:00,2023-05-01T07:00:00+02:00,1,1
2023-05-01T06:00:00+00:00,2023-05-01T08:00:00+02:00,1,1
2023-05-01T07:00:00+00:00,2023-05-01T09:00:00+02:00,1,1
2023-05-01T08:00:00+00:00,2023-05-01T10:00:00+02:00,1,1
2023-05-01T09:00:00+00:00,2023-05-01T11:00:00+02:00,1,1
2023-05-01T10:00:00+00:00,2023-05-01T12:00:00+02:00,1,1
2023-05-01T11:00:00+00:00,2023-05-01T13:00:00+02:00,1,1
2023-05-01T12:00:00+00:00,2023-05-01T14:00:00+02:00,1,1
2023-05-01T13:00:00+00:00,2023-05-01T15:00:00+02:00,1,1
2023-05-01T14:00:00+00:00,2023-05-01T16:00:00+02:00,1,1
2023-05-01T15:00:00+00:00,2023-05-01T17:00:00+02:00,1,1
2023-05-01T16:00:00+00:00,2023-05-01T18:00:00+02:00,1,1
2023-05-01T17:00:00+00:00,2023-05-01T19:00:00+02:00,1,1
2023-05-01T18:00:00+00:00,2023-05-01T20:00:00+02:00,1,1
2023-05-01T19:00:00+00:00,2023-05-01T21:00:00+02:00,1,1
2023-05-01T20:00:00+00:00,2023-05-01T22:00:00+02:00,1,1
2023-05-01T21:00:00+00:00,2023-05-01T23:00:00+02:00,1,1
2023-05-01T22:00:00+00:00,2023-05-02T00:00:00+02:00,1,1
2023-05-01T23:00:00+00:00,2023-05-02T01:00:00+02:00,1,1
2023-05-02T00:00:00+00:00,2023-05-02T02:00:00+02:00,1,1
2023-05-02T01:00:00+00:00,2023-05-02T03:00:00+02:00,1,1
2023-05-02T02:00:00+00:00,2023-05-02T04:00:00+02:00,1,1
2023-05-02T03:00:00+00:00,2023-05-02T05:00:00+02:00,1,1
2023-05-02T04:00:00+00:00,2023-05-02T06:00:00+02:00,1,1
2023-05-02T05:00:00+00:00,2023-05-02T07:00:00+02:00,1,1
2023-05-02T06:00:00+00:00,2023-05-02T08:00:00+02:00,1,1
2023-05-02T07:00:00+00:00,2023-05-02T09:00:00+02:00,1,1
2023-05-02T08:00:00+00:00,2023-05-02T10:00:00+02:00,1,1
2023-05-02T09:00:00+00:00,2023-05-02T11:00:00+02:00,1,1
2023-05-02T10:00:00+00:00,2023-05-02T12:00:00+02:00,1,1
2023-05-02T11:00:00+00:00,2023-05-02T13:00:00+02:00,1,1
2023-05-02T12:00:00+00:00,2023-05-02T14:00:00+02:00,1,1
2023-05-02T13:00:00+00:00,2023-05-02T15:00:00+02:00,1,1
2023-05-02T14:00:00+00:00,2023-05-02T16:00:00+02:00,1,1
2023-05-02T15:00:00+00:00,2023-05-02T17:00:00+02:00,1,1
2023-05-02T16:00:00+00:00,2023-05-02T18:00:00+02:00,1,1
2023-05-02T17:00:00+00:00,2023-05-02T19:00:00+02:00,1,1
2023-05-02T18:00:00+00:00,2023-05-02T20:00:00+02:00,1,1
2023-05-02T19:00:00+00:00,2023-05-02T21:00:00+02:00,1,1
2023-05-02T20:00:00+00:00,2023-05-02T22:00:00+02:00,1,1
2023-05-02T21:00:00+00:00,2023-05-02T23:00:00+02:00,1,1
