timestamp_utc,timestamp_local,is_covid_period,is_post_invasion
2024-11-19T19:00:00+00:00,2024-11-19T20:00:00+01:00,0,1
2024-11-19T20:00:00+00:00,2024-11-19T21:00:00+01:00,0,1
2024-11-19T21:00:00+00:00,2024-11-19T22:00:00+01:00,0,1
2024-11-19T22:00:00+00:00,2024-11-19T23:00:00+01:00,0,1
2024-11-19T23:00:00+00:00,2024-11-20T00:00:00+01:00,0,1
2024-11-20T00:00:00+00:00,2024-11-20T01:00:00+01:00,0,1
2024-11-20T01:00:00+00:00,2024-11-20T02:00:00+01:00,0,1
2024-11-20T02:00:00+00:00,2024-11-20T03:00:00+01:00,0,1
2024-11-20T03:00:00+00:00,2024-11-20T04:00:00+01:00,0,1
2024-11-20T04:00:00+00:00,2024-11-20T05:00:00+01:00,0,1
2024-11-20T05:00:00+00:00,2024-11-20T06:00:00+01:00,0,1
2024-11-20T06:00:00+00:00,2024-11-20T07:00:00+01:00,0,1
2024-11-20T07:00:00+00:00,2024-11-20T08:00:00+01:00,0,1
2024-11-20T08:00:00+00:00,2024-11-20T09:00:00+01:00,0,1
2024-11-20T09:00:00+00:00,2024-11-20T10:00:00+01:00,0,1
2024-11-20T10:00:00+00:00,2024-11-20T11:00:00+01:00,0,1
2024-11-20T11:00:00+00:00,2024-11-20T12:00:00+01:00,0,1
2024-11-20T12:00:00+00:00,2024-11-20T13:00:00+01:00,0,1
2024-11-20T13:00:00+00:00,2024-11-20T14:00:00+01:00,0,1
2024-11-20T14:00:00+00:00,2024-11-20T15:00:00+01:00,0,1
2024-11-20T15:00:00+00:00,2024-11-20T16:00:00+01:00,0,1
2024-11-20T16:00:00+00:00,2024-11-20T17:00:00+01:00,0,1
2024-11-20T17:00:00+00:00,2024-11-20T18:00:00+01:00,0,1
2024-11-20T18:00:00+00:00,2024-11-20T19:00:00+01:00,0,1
2024-11-20T19:00:00+00:00,2024-11-20T20:00:00+01:00,0,1
2024-11-20T20:00:00+00:00,2024-11-20T21:00:00+01:00,0,1
2024-11-20T21:00:00+00:00,2024-11-20T22:00:00+01:00,0,1
2024-11-20T22:00:00+00:00,2024-11-20T23:00:00+01:00,0,1
2024-11-20T23:00:00+00:00,2024-11-21T00:00:00+01:00,0,1
2024-11-21T00:00:00+00:00,2024-11-21T01:00:00+01:00,0,1
2024-11-21T01:00:00+00:00,2024-11-21T02:00:00+01:00,0,1
2024-11-21T02:00:00+00:00,2024-11-21T03:00:00+01:00,0,1
2024-11-21T03:00:00+00:00,2024-11-21T04:00:00+01:00,0,1
2024-11-21T04:00:00+00:00,2024-11-21T05:00:00+01:00,0,1
2024-11-21T05:00:00+00:00,2024-11-21T06:00:00+01:00,0,1
2024-11-21T06:00:00+00:00,2024-11-21T07:00:00+01:00,0,1
2024-11-21T07:00:00+00:00,2024-11-21T08:00:00+01:00,0,1
2024-11-21T08:00:00+00:00,2024-11-21T09:00:00+01:00,0,1
2024-11-21T09:00:00+00:00,2024-11-21T10:00:00+01:00,0,1
2024-11-21T10:00:00+00:00,2024-11-21T11:00:00+01:00,0,1
2024-11-21T11:00:00+00:00,2024-11-21T12:00:00+01:00,0,1
2024-11-21T12:00:00+00:00,2024-11-21T13:00:00+01:00,0,1
2024-11-21T13:00:00+00:00,2024-11-21T14:00:00+01:00,0,1
2024-11-21T14:00:00+00:00,2024-11-21T15:00:00+01:00,0,1
2024-11-21T15:00:00+00:00,2024-11-21T16:00:00+01:00,0,1
2024-11-21T16:00:00+00:00,2024-11-21T17:00:00+01:00,0,1
2024-11-21T17:00:00+00:00,2024-11-21T18:00:00+01:00,0,1
2024-11-21T18:00:00+00:00,2024-11-21T19:00:00+01:00,0,1
2024-11-21T19:00:00+00:00,2024-11-21T20:00:00+01:00,0,1
2024-11-21T20:00:00+00:00,2024-11-21T21:00:00+01:00,0,1
2024-11-21T21:00:00+00:00,2024-11-21T22:00:00+01:00,0,1
2024-11-21T22:00:00+00:00,2024-11-21T23:00:00+01:00,0,1
2024-11-21T23:00:00+00:00,2024-11-22T00:00:00+01:00,0,1
2024-11-22T00:00:00+00:00,2024-11-22T01:00:00+01:00,0,1
2024-11-22T01:00:00+00:00,2024-11-22T02:00:00+01:00,0,1
2024-11-22T02:00:00+00:00,2024-11-22T03:00:00+01:00,0,1
2024-11-22T03:00:00+00:00,2024-11-22T04:00:00+01:00,0,1
2024-11-22T04:00:00+00:00,2024-11-22T05:00:00+01:00,0,1
2024-11-22T05:00:00+00:00,2024-11-22T06:00:00+01:00,0,1
2024-11-22T06:00:00+00:00,2024-11-22T07:00:00+01:00,0,1
2024-11-22T07:00:00+00:00,2024-11-22T08:00:00+01:00,0,1
2024-11-22T08:00:00+00:00,2024-11-22T09:00:00+01:00,0,1
2024-11-22T09:00:00+00:00,2024-11-22T10:00:00+01:00,0,1
2024-11-22T10:00:00+00:00,2024-11-22T11:00:00+01:00,0,1
2024-11-22T11:00:00+00:00,2024-11-22T12:00:00+01:00,0,1
2024-11-22T12:00:00+00:00,2024-11-22T13:00:00+01:00,0,1
2024-11-22T13:00:00+00:00,2024-11-22T14:00:00+01:00,0,1
2024-11-22T14:00:00+00:00,2024-11-22T15:00:00+01:00,0,1
2024-11-22T15:00:00+00:00,2024-11-22T16:00:00+01:00,0,1
2024-11-22T16:00:00+00:00,2024-11-22T17:00:00+01:00,0,1
2024-11-22T17:00:00+00:00,2024-11-22T18:00:00+01:00,0,1
2024-11-22T18:00:00+00:00,2024-11-22T19:00:00+01:00,0,1
2024-11-22T19:00:00+00:00,2024-11-22T20:00:00+01:00,0,1
2024-11-22T20:00:00+00:00,2024-11-22T21:00:00+01:00,0,1
2024-11-22T21:00:00+00:00,2024-11-22T22:00:00+01:00,0,1
2024-11-22T22:00:00+00:00,2024-11-22T23:00:00+01:00,0,1
2024-11-22T23:00:00+00:00,2024-11-23T00:00:00+01:00,0,1
2024-11-23T00:00:00+00:00,2024-11-23T01:00:00+01:00,0,1
2024-11-23T01:00:00+00:00,2024-11-23T02:00:00+01:00,0,1
2024-11-23T02:00:00+00:00,2024-11-23T03:00:00+01:00,0,1
2024-11-23T03:00:00+00:00,2024-11-23T04:00:00+01:00,0,1
2024-11-23T04:00:00+00:00,2024-11-23T05:00:00+01:00,0,1
2024-11-23T05:00:00+00:00,2024-11-23T06:00:00+01:00,0,1
2024-11-23T06:00:00+00:00,2024-11-23T07:00:00+01:00,0,1
2024-11-23T07:00:00+00:00,2024-11-23T08:00:00+01:00,0,1
2024-11-23T08:00:00+00:00,2024-11-23T09:00:00+01:00,0,1
2024-11-23T09:00:00+00:00,2024-11-23T10:00:00+01:00,0,1
2024-11-23T10:00:00+00:00,2024-11-23T11:00:00+01:00,0,1
2024-11-23T11:00:00+00:00,2024-11-23T12:00:00+01:00,0,1
2024-11-23T12:00:00+00:00,2024-11-23T13:00:00+01:00,0,1
2024-11-23T13:00:00+00:00,2024-11-23T14:00:00+01:00,0,1
2024-11-23T14:00:00+00:00,2024-11-23T15:00:00+01:00,0,1
2024-11-23T15:00:00+00:00,2024-11-23T16:00:00+01:00,0,1
2024-11-23T16:00:00+00:00,2024-11-23T17:00:00+01:00,0,1
2024-11-23T17:00:00+00:00,2024-11-23T18:00:00+01:00,0,1
2024-11-23T18:00:00+00:00,2024-11-23T19:00:00+01:00,0,1
2024-11-23T19:00:00+00:00,2024-11-23T20:00:00+01:00,0,1
2024-11-23T20:00:00+00:00,2024-11-23T21:00:00+01:00,0,1
2024-11-23T21:00:00+00:00,2024-11-23T22:00:00+01:00,0,1
2024-11-23T22:00:00+00:00,2024-11-23T23:00:00+01:00,0,1
2024-11-23T23:00:00+00:00,2024-11-24T00:00:00+01:00,0,1
2024-11-24T00:00:00+00:00,2024-11-24T01:00:00+01:00,0,1
2024-11-24T01:00:00+00:00,2024-11-24T02:00:00+01:00,0,1
2024-11-24T02:00:00+00:00,2024-11-24T03:00:00+01:00,0,1
2024-11-24T03:00:00+00:00,2024-11-24T04:00:00+01:00,0,1
2024-11-24T04:00:00+00:00,2024-11-24T05:00:00+01:00,0,1
2024-11-24T05:00:00+00:00,2024-11-24T06:00:00+01:00,0,1
2024-11-24T06:00:00+00:00,2024-11-24T07:00:00+01:00,0,1
2024-11-24T07:00:00+00:00,2024-11-24T08:00:00+01:00,0,1
2024-11-24T08:00:00+00:00,2024-11-24T09:00:00+01:00,0,1
2024-11-24T09:00:00+00:00,2024-11-24T10:00:00+01:00,0,1
2024-11-24T10:00:00+00:00,2024-11-24T11:00:00+01:00,0,1
2024-11-24T11:00:00+00:00,2024-11-24T12:00:00+01:00,0,1
2024-11-24T12:00:00+00:00,2024-11-24T13:00:00+01:00,0,1
2024-11-24T13:00:00+00:00,2024-11-24T14:00:00+01:00,0,1
2024-11-24T14:00:00+00:00,2024-11-24T15:00:00+01:00,0,1
2024-11-24T15:00:00+00:00,2024-11-24T16:00:00+01:00,0,1
2024-11-24T16:00:00+00:00,2024-11-24T17:00:00+01:00,0,1
2024-11-24T17:00:00+00:00,2024-11-24T18:00:00+01:00,0,1
2024-11-24T18:00:00+00:00,2024-11-24T19:00:00+01:00,0,1
2024-11-24T19:00:00+00:00,2024-11-24T20:00:00+01:00,0,1
2024-11-24T20:00:00+00:00,2024-11-24T21:00:00+01:00,0,1
2024-11-24T21:00:00+00:00,2024-11-24T22:00:00+01:00,0,1
2024-11-24T22:00:00+00:00,2024-11-24T23:00:00+01:00,0,1
2024-11-24T23:00:00+00:00,2024-11-25T00:00:00+01:00,0,1
2024-11-25T00:00:00+00:00,2024-11-25T01:00:00+01:00,0,1
2024-11-25T01:00:00+00:00,2024-11-25T02:00:00+01:00,0,1
2024-11-25T02:00:00+00:00,2024-11-25T03:00:00+01:00,0,1
2024-11-25T03:00:00+00:00,2024-11-25T04:00:00+01:00,0,1
2024-11-25T04:00:00+00:00,2024-11-25T05:00:00+01:00,0,1
2024-11-25T05:00:00+00:00,2024-11-25T06:00:00+01:00,0,1
2024-11-25T06:00:00+00:00,2024-11-25T07:00:00+01:00,0,1
2024-11-25T07:00:00+00:00,2024-11-25T08:00:00+01:00,0,1
2024-11-25T08:00:00+00:00,2024-11-25T09:00:00+01:00,0,1
2024-11-25T09:00:00+00:00,2024-11-25T10:00:00+01:00,0,1
2024-11-25T10:00:00+00:00,2024-11-25T11:00:00+01:00,0,1
2024-11-25T11:00:00+00:00,2024-11-25T12:00:00+01:00,0,1
2024-11-25T12:00:00+00:00,2024-11-25T13:00:00+01:00,0,1
2024-11-25T13:00:00+00:00,2024-11-25T14:00:00+01:00,0,1
2024-11-25T14:00:00+00:00,2024-11-25T15:00:00+01:00,0,1
2024-11-25T15:00:00+00:00,2024-11-25T16:00:00+01:00,0,1
2024-11-25T16:00:00+00:00,2024-11-25T17:00:00+01:00,0,1
2024-11-25T17:00:00+00:00,2024-11-25T18:00:00+01:00,0,1
2024-11-25T18:00:00+00:00,2024-11-25T19:00:00+01:00,0,1
2024-11-25T19:00:00+00:00,2024-11-25T20:00:00+01:00,0,1
2024-11-25T20:00:00+00:00,2024-11-25T21:00:00+01:00,0,1
2024-11-25T21:00:00+00:00,2024-11-25T22:00:00+01:00,0,1
2024-11-25T22:00:00+00:00,2024-11-25T23:00:00+01:00,0,1
2024-11-25T23:00:00+00:00,2024-11-26T00:00:00+01:00,0,1
2024-11-26T00:00:00+00:00,2024-11-26T01:00:00+01:00,0,1
2024-11-26T01:00:00+00:00,2024-11-26T02:00:00+01:00,0,1
2024-11-26T02:00:00+00:00,2024-11-26T03:00:00+01:00,0,1
2024-11-26T03:00:00+00:00,2024-11-26T04:00:00+01:00,0,1
2024-11-26T04:00:00+00:00,2024-11-26T05:00:00+01:00,0,1
2024-11-26T05:00:00+00:00,2024-11-26T06:00:00+01:00,0,1
2024-11-26T06:00:00+00:00,2024-11-26T07:00:00+01:00,0,1
2024-11-26T07:00:00+00:00,2024-11-26T08:00:00+01:00,0,1
2024-11-26T08:00:00+00:00,2024-11-26T09:00:00+01:00,0,1
2024-11-26T09:00:00+00:00,2024-11-26T10:00:00+01:00,0,1
2024-11-26T10:00:00+00:00,2024-11-26T11:00:00+01:00,0,1
2024-11-26T11:00:00+00:00,2024-11-26T12:00:00+01:00,0,1
2024-11-26T12:00:00+00:00,2024-11-26T13:00:00+01:00,0,1
2024-11-26T13:00:00+00:00,2024-11-26T14:00:00+01:00,0,1
2024-11-26T14:00:00+00:00,2024-11-26T15:00:00+01:00,0,1
2024-11-26T15:00:00+00:00,2024-11-26T16:00:00+01:00,0,1
2024-11-26T16:00:00+00:00,2024-11-26T17:00:00+01:00,0,1
2024-11-26T17:00:00+00:00,2024-11-26T18:00:00+01:00,0,1
2024-11-26T18:00:00+00:00,2024-11-26T19:00:00+01:00,0,1
2024-11-26T19:00:00+00:00,2024-11-26T20:00:00+01:00,0,1
2024-11-26T20:00:00+00:00,2024-11-26T21:00:00+01:00,0,1
2024-11-26T21:00:00+00:00,2024-11-26T22:00:00+01:00,0,1
2024-11-26T22:00:00+00:00,2024-11-26T23:00:00+01:00,0,1
2024-11-26T23:00:00+00:00,2024-11-27T00:00:00+01:00,0,1
2024-11-27T00:00:00+00:00,2024-11-27T01:00:00+01:00,0,1
2024-11-27T01:00:00+00:00,2024-11-27T02:00:00+01:00,0,1
2024-11-27T02:00:00+00:00,2024-11-27T03:00:00+01:00,0,1
2024-11-27T03:00:00+00:00,2024-11-27T04:00:00+01:00,0,1
2024-11-27T04:00:00+00:00,2024-11-27T05:00:00+01:00,0,1
2024-11-27T05:00:00+00:00,2024-11-27T06:00:00+01:00,0,1
2024-11-27T06:00:00+00:00,2024-11-27T07:00:00+01:00,0,1
2024-11-27T07:00:00+00:00,2024-11-27T08:00:00+01:00,0,1
2024-11-27T08:00:00+00:00,2024-11-27T09:00:00+01:00,0,1
2024-11-27T09:00:00+00:00,2024-11-27T10:00:00+01:00,0,1
2024-11-27T10:00:00+00:00,2024-11-27T11:00:00+01:00,0,1
2024-11-27T11:00:00+00:00,2024-11-27T12:00:00+01:00,0,1
2024-11-27T12:00:00+00:00,2024-11-27T13:00:00+01:00,0,1
2024-11-27T13:00:00+00:00,2024-11-27T14:00:00+01:00,0,1
2024-11-27T14:00:00+00:00,2024-11-27T15:00:00+01:00,0,1
2024-11-27T15:00:00+00:00,2024-11-27T16:00:00+01:00,0,1
2024-11-27T16:00:00+00:00,2024-11-27T17:00:00+01:00,0,1
2024-11-27T17:00:00+00:00,2024-11-27T18:00:00+01:00,0,1
2024-11-27T18:00:00+00:00,2024-11-27T19:00:00+01:00,0,1
2024-11-27T19:00:00+00:00,2024-11-27T20:00:00+01:00,0,1
2024-11-27T20:00:00+00:00,2024-11-27T21:00:00+01:00,0,1
2024-11-27T21:00:00+00:00,2024-11-27T22:00:00+01:00,0,1
2024-11-27T22:00:00+00:00,2024-11-27T23:00:00+01:00,0,1
2024-11-27T23:00:00+00:00,2024-11-28T00:00:00+01:00,0,1
2024-11-28T00:00:00+00:00,2024-11-28T01:00:00+01:00,0,1
2024-11-28T01:00:00+00:00,2024-11-28T02:00:00+01:00,0,1
2024-11-28T02:00:00+00:00,2024-11-28T03:00:00+01:00,0,1
2024-11-28T03:00:00+00:00,2024-11-28T04:00:00+01:00,0,1
2024-11-28T04:00:00+00:00,2024-11-28T05:00:00+01:00,0,1
2024-11-28T05:00:00+00:00,2024-11-28T06:00:00+01:00,0,1
2024-11-28T06:00:00+00:00,2024-11-28T07:00:00+01:00,0,1
2024-11-28T07:00:00+00:00,2024-11-28T08:00:00+01:00,0,1
2024-11-28T08:00:00+00:00,2024-11-28T09:00:00+01:00,0,1
2024-11-28T09:00:00+00:00,2024-11-28T10:00:00+01:00,0,1
2024-11-28T10:00:00+00:00,2024-11-28T11:00:00+01:00,0,1
2024-11-28T11:00:00+00:00,2024-11-28T12:00:00+01:00,0,1
2024-11-28T12:00:00+00:00,2024-11-28T13:00:00+01:00,0,1
2024-11-28T13:00:00+00:00,2024-11-28T14:00:00+01:00,0,1
2024-11-28T14:00:00+00:00,2024-11-28T15:00:00+01:00,0,1
2024-11-28T15:00:00+00:00,2024-11-28T16:00:00+01:00,0,1
2024-11-28T16:00:00+00:00,2024-11-28T17:00:00+01:00,0,1
2024-11-28T17:00:00+00:00,2024-11-28T18:00:00+01:00,0,1
2024-11-28T18:00:00+00:00,2024-11-28T19:00:00+01:00,0,1
2024-11-28T19:00:00+00:00,2024-11-28T20:00:00+01:00,0,1
2024-11-28T20:00:00+00:00,2024-11-28T21:00:00+01:00,0,1
2024-11-28T21:00:00+00:00,2024-11-28T22:00:00+01:00,0,1
2024-11-28T22:00:00+00:00,2024-11-28T23:00:00+01:00,0,1
2024-11-28T23:00:00+00:00,2024-11-29T00:00:00+01:00,0,1
2024-11-29T00:00:00+00:00,2024-11-29T01:00:00+01:00,0,1
2024-11-29T01:00:00+00:00,2024-11-29T02:00:00+01:00,0,1
2024-11-29T02:00:00+00:00,2024-11-29T03:00:00+01:00,0,1
2024-11-29T03:00:00+00:00,2024-11-29T04:00:00+01:00,0,1
2024-11-29T04:00:00+00:00,2024-11-29T05:00:00+01:00,0,1
2024-11-29T05:00:00+00:00,2024-11-29T06:00:00+01:00,0,1
2024-11-29T06:00:00+00:00,2024-11-29T07:00:00+01:00,0,1
2024-11-29T07:00:00+00:00,2024-11-29T08:00:00+01:00,0,1
2024-11-29T08:00:00+00:00,2024-11-29T09:00:00+01:00,0,1
2024-11-29T09:00:00+00:00,2024-11-29T10:00:00+01:00,0,1
2024-11-29T10:00:00+00:00,2024-11-29T11:00:00+01:00,0,1
2024-11-29T11:00:00+00:00,2024-11-29T12:00:00+01:00,0,1
2024-11-29T12:00:00+00:00,2024-11-29T13:00:00+01:00,0,1
2024-11-29T13:00:00+00:00,2024-11-29T14:00:00+01:00,0,1
2024-11-29T14:00:00+00:00,2024-11-29T15:00:00+01:00,0,1
2024-11-29T15:00:00+00:00,2024-11-29T16:00:00+01:00,0,1
2024-11-29T16:00:00+00:00,2024-11-29T17:00:00+01:00,0,1
2024-11-29T17:00:00+00:00,2024-11-29T18:00:00+01:00,0,1
2024-11-29T18:00:00+00:00,2024-11-29T19:00:00+01:00,0,1
2024-11-29T19:00:00+00:00,2024-11-29T20:00:00+01:00,0,1
2024-11-29T20:00:00+00:00,2024-11-29T21:00:00+01:00,0,1
2024-11-29T21:00:00+00:00,2024-11-29T22:00:00+01:00,0,1
2024-11-29T22:00:00+00:00,2024-11-29T23:00:00+01:00,0,1
2024-11-29T23:00:00+00:00,2024-11-30T00:00:00+01:00,0,1
2024-11-30T00:00:00+00:00,2024-11-30T01:00:00+01:00,0,1
2024-11-30T01:00:00+00:00,2024-11-30T02:00:00+01:00,0,1
2024-11-30T02:00:00+00:00,2024-11-30T03:00:00+01:00,0,1
2024-11-30T03:00:00+00:00,2024-11-30T04:00:00+01:00,0,1
2024-11-30T04:00:00+00:00,2024-11-30T05:00:00+01:00,0,1
2024-11-30T05:00:00+00:00,2024-11-30T06:00:00+01:00,0,1
2024-11-30T06:00:00+00:00,2024-11-30T07:00:00+01:00,0,1
2024-11-30T07:00:00+00:00,2024-11-30T08:00:00+01:00,0,1
2024-11-30T08:00:00+00:00,2024-11-30T09:00:00+01:00,0,1
2024-11-30T09:00:00+00:00,2024-11-30T10:00:00+01:00,0,1
2024-11-30T10:00:00+00:00,2024-11-30T11:00:00+01:00,0,1
2024-11-30T11:00:00+00:00,2024-11-30T12:00:00+01:00,0,1
2024-11-30T12:00:00+00:00,2024-11-30T13:00:00+01:00,0,1
2024-11-30T13:00:00+00:00,2024-11-30T14:00:00+01:00,0,1
2024-11-30T14:00:00+00:00,2024-11-30T15:00:00+01:00,0,1
2024-11-30T15:00:00+00:00,2024-11-30T16:00:00+01:00,0,1
2024-11-30T16:00:00+00:00,2024-11-30T17:00:00+01:00,0,1
2024-11-30T17:00:00+00:00,2024-11-30T18:00:00+01:00,0,1
2024-11-30T18:00:00+00:00,2024-11-30T19:00:00+01:00,0,1
2024-11-30T19:00:00+00:00,2024-11-30T20:00:00+01:00,0,1
2024-11-30T20:00:00+00:00,2024-11-30T21:00:00+01:00,0,1
2024-11-30T21:00:00+00:00,2024-11-30T22:00:00+01:00,0,1
2024-11-30T22:00:00+00:00,2024-11-30T23:00:00+01:00,0,1
2024-11-30T23:00:00+00:00,2024-12-01T00:00:00+01:00,0,1
2024-12-01T00:00:00+00:00,2024-12-01T01:00:00+01:00,0,1
2024-12-01T01:00:00+00:00,2024-12-01T02:00:00+01:00,0,1
2024-12-01T02:00:00+00:00,2024-12-01T03:00:00+01:00,0,1
2024-12-01T03:00:00+00:00,2024-12-01T04:00:00+01:00,0,1
2024-12-01T04:00:00+00:00,2024-12-01T05:00:00+01:00,0,1
2024-12-01T05:00:00+00:00,2024-12-01T06:00:00+01:00,0,1
2024-12-01T06:00:00+00:00,2024-12-01T07:00:00+01:00,0,1
2024-12-01T07:00:00+00:00,2024-12-01T08:00:00+01:00,0,1
2024-12-01T08:00:00+00:00,2024-12-01T09:00:00+01:00,0,1
2024-12-01T09:00:00+00:00,2024-12-01T10:00:00+01:00,0,1
2024-12-01T10:00:00+00:00,2024-12-01T11:00:00+01:00,0,1
2024-12-01T11:00:00+00:00,2024-12-01T12:00:00+01:00,0,1
2024-12-01T12:00:00+00:00,2024-12-01T13:00:00+01:00,0,1
2024-12-01T13:00:00+00:00,2024-12-01T14:00:00+01:00,0,1
2024-12-01T14:00:00+00:00,2024-12-01T15:00:00+01:00,0,1
2024-12-01T15:00:00+00:00,2024-12-01T16:00:00+01:00,0,1
2024-12-01T16:00:00+00:00,2024-12-01T17:00:00+01:00,0,1
2024-12-01T17:00:00+00:00,2024-12-01T18:00:00+01:00,0,1
2024-12-01T18:00:00+00:00,2024-12-01T19:00:00+01:00,0,1
2024-12-01T19:00:00+00:00,2024-12-01T20:00:00+01:00,0,1
2024-12-01T20:00:00+00:00,2024-12-01T21:00:00+01:00,0,1
2024-12-01T21:00:00+00:00,2024-12-01T22:00:00+01:00,0,1
2024-12-01T22:00:00+00:00,2024-12-01T23:00:00+01:00,0,1
2024-12-01T23:00:00+00:00,2024-12-02T00:00:00+01:00,0,1
2024-12-02T00:00:00+00:00,2024-12-02T01:00:00+01:00,0,1
2024-12-02T01:00:00+00:00,2024-12-02T02:00:00+01:00,0,1
2024-12-02T02:00:00+00:00,2024-12-02T03:00:00+01:00,0,1
2024-12-02T03:00:00+00:00,2024-12-02T04:00:00+01:00,0,1
2024-12-02T04:00:00+00:00,2024-12-02T05:00:00+01:00,0,1
2024-12-02T05:00:00+00:00,2024-12-02T06:00:00+01:00,0,1
2024-12-02T06:00:00+00:00,2024-12-02T07:00:00+01:00,0,1
2024-12-02T07:00:00+00:00,2024-12-02T08:00:00+01:00,0,1
2024-12-02T08:00:00+00:00,2024-12-02T09:00:00+01:00,0,1
2024-12-02T09:00:00+00:00,2024-12-02T10:00:00+01:00,0,1
2024-12-02T10:00:00+00:00,2024-12-02T11:00:00+01:00,0,1
2024-12-02T11:00:00+00:00,2024-12-02T12:00:00+01:00,0,1
2024-12-02T12:00:00+00:00,2024-12-02T13:00:00+01:00,0,1
2024-12-02T13:00:00+00:00,2024-12-02T14:00:00+01:00,0,1
2024-12-02T14:00:00+00:00,2024-12-02T15:00:00+01:00,0,1
2024-12-02T15:00:00+00:00,2024-12-02T16:00:00+01:00,0,1
2024-12-02T16:00:00+00:00,2024-12-02T17:00:00+01:00,0,1
2024-12-02T17:00:00+00:00,2024-12-02T18:00:00+01:00,0,1
2024-12-02T18:00:00+00:00,2024-12-02T19:00:00+01:00,0,1
2024-12-02T19:00:00+00:00,2024-12-02T20:00:00+01:00,0,1
2024-12-02T20:00:00+00:00,2024-12-02T21:00:00+01:00,0,1
2024-12-02T21:00:00+00:00,2024-12-02T22:00:00+01:00,0,1
2024-12-02T22:00:00+00:00,2024-12-02T23:00:00+01:00,0,1
2024-12-02T23:00:00+00:00,2024-12-03T00:00:00+01:00,0,1
2024-12-03T00:00:00+00:00,2024-12-03T01:00:00+01:00,0,1
2024-12-03T01:00:00+00:00,2024-12-03T02:00:00+01:00,0,1
2024-12-03T02:00:00+00:00,2024-12-03T03:00:00+01:00,0,1
2024-12-03T03:00:00+00:00,2024-12-03T04:00:00+01:00,0,1
2024-12-03T04:00:00+00:00,2024-12-03T05:00:00+01:00,0,1
2024-12-03T05:00:00+00:00,2024-12-03T06:00:00+01:00,0,1
2024-12-03T06:00:00+00:00,2024-12-03T07:00:00+01:00,0,1
2024-12-03T07:00:00+00:00,2024-12-03T08:00:00+01:00,0,1
2024-12-03T08:00:00+00:00,2024-12-03T09:00:00+01:00,0,1
2024-12-03T09:00:00+00:00,2024-12-03T10:00:00+01:00,0,1
2024-12-03T10:00:00+00:00,2024-12-03T11:00:00+01:00,0,1
2024-12-03T11:00:00+00:00,2024-12-03T12:00:00+01:00,0,1
2024-12-03T12:00:00+00:00,2024-12-03T13:00:00+01:00,0,1
2024-12-03T13:00:00+00:00,2024-12-03T14:00:00+01:00,0,1
2024-12-03T14:00:00+00:00,2024-12-03T15:00:00+01:00,0,1
2024-12-03T15:00:00+00:00,2024-12-03T16:00:00+01:00,0,1
2024-12-03T16:00:00+00:00,2024-12-03T17:00:00+01:00,0,1
2024-12-03T17:00:00+00:00,2024-12-03T18:00:00+01:00,0,1
2024-12-03T18:00:00+00:00,2024-12-03T19:00:00+01:00,0,1
2024-12-03T19:00:00+00:00,2024-12-03T20:00:00+01:00,0,1
2024-12-03T20:00:00+00:00,2024-12-03T21:00:00+01:00,0,1
2024-12-03T21:00:00+00:00,2024-12-03T22:00:00+01:00,0,1
2024-12-03T22:00:00+00:00,2024-12-03T23:00:00+01:00,0,1
2024-12-03T23:00:00+00:00,2024-12-04T00:00:00+01:00,0,1
2024-12-04T00:00:00+00:00,2024-12-04T01:00:00+01:00,0,1
2024-12-04T01:00:00+00:00,2024-12-04T02:00:00+01:00,0,1
2024-12-04T02:00:00+00:00,2024-12-04T03:00:00+01:00,0,1
2024-12-04T03:00:00+00:00,2024-12-04T04:00:00+01:00,0,1
2024-12-04T04:00:00+00:00,2024-12-04T05:00:00+01:00,0,1
2024-12-04T05:00:00+00:00,2024-12-04T06:00:00+01:00,0,1
2024-12-04T06:00:00+00:00,2024-12-04T07:00:00+01:00,0,1
2024-12-04T07:00:00+00:00,2024-12-04T08:00:00+01:00,0,1
