timestamp_utc,timestamp_local,is_covid_period,is_post_invasion
2025-04-14T05:00:00+00:00,2025-04-14T07:00:00+02:00,0,1
2025-04-14T06:00:00+00:00,2025-04-14T08:00:00+02:00,0,1
2025-04-14T07:00:00+00:00,2025-04-14T09:00:00+02:00,0,1
2025-04-14T08:00:00+00:00,2025-04-14T10:00:00+02:00,0,1
2025-04-14T09:00:00+00:00,2025-04-14T11:00:00+02:00,0,1
2025-04-14T10:00:00+00:00,2025-04-14T12:00:00+02:00,0,1
2025-04-14T11:00:00+00:00,2025-04-14T13:00:00+02:00,0,1
2025-04-14T12:00:00+00:00,2025-04-14T14:00:00+02:00,0,1
2025-04-14T13:00:00+00:00,2025-04-14T15:00:00+02:00,0,1
2025-04-14T14:00:00+00:00,2025-04-14T16:00:00+02:00,0,1
2025-04-14T15:00:00+00:00,2025-04-14T17:00:00+02:00,0,1
2025-04-14T16:00:00+00:00,2025-04-14T18:00:00+02:00,0,1
2025-04-14T17:00:00+00:00,2025-04-14T19:00:00+02:00,0,1
2025-04-14T18:00:00+00:00,2025-04-14T20:00:00+02:00,0,1
2025-04-14T19:00:00+00:00,2025-04-14T21:00:00+02:00,0,1
2025-04-14T20:00:00+00:00,2025-04-14T22:00:00+02:00,0,1
2025-04-14T21:00:00+00:00,2025-04-14T23:00:00+02:00,0,1
2025-04-14T22:00:00+00:00,2025-04-15T00:00:00+02:00,0,1
2025-04-14T23:00:00+00:00,2025-04-15T01:00:00+02:00,0,1
2025-04-15T00:00:00+00:00,2025-04-15T02:00:00+02:00,0,1
2025-04-15T01:00:00+00:00,2025-04-15T03:00:00+02:00,0,1
2025-04-15T02:00:00+00:00,2025-04-15T04:00:00+02:00,0,1
2025-04-15T03:00:00+00:00,2025-04-15T05:00:00+02:00,0,1
2025-04-15T04:00:00+00:00,2025-04-15T06:00:00+02:00,0,1
2025-04-15T05:00:00+00:00,2025-04-15T07:00:00+02:00,0,1
2025-04-15T06:00:00+00:00,2025-04-15T08:00:00+02:00,0,1
2025-04-15T07:00:00+00:00,2025-04-15T09:00:00+02:00,0,1
2025-04-15T08:00:00+00:00,2025-04-15T10:00:00+02:00,0,1
2025-04-15T09:00:00+00:00,2025-04-15T11:00:00+02:00,0,1
2025-04-15T10:00:00+00:00,2025-04-15T12:00:00+02:00,0,1
2025-04-15T11:00:00+00:00,2025-04-15T13:00:00+02:00,0,1
2025-04-15T12:00:00+00:00,2025-04-15T14:00:00+02:00,0,1
2025-04-15T13:00:00+00:00,2025-04-15T15:00:00+02:00,0,1
2025-04-15T14:00:00+00:00,2025-04-15T16:00:00+02:00,0,1
2025-04-15T15:00:00+00:00,2025-04-15T17:00:00+02:00,0,1
2025-04-15T16:00:00+00:00,2025-04-15T18:00:00+02:00,0,1
2025-04-15T17:00:00+00:00,2025-04-15T19:00:00+02:00,0,1
2025-04-15T18:00:00+00:00,2025-04-15T20:00:00+02:00,0,1
2025-04-15T19:00:00+00:00,2025-04-15T21:00:00+02:00,0,1
2025-04-15T20:00:00+00:00,2025-04-15T22:00:00+02:00,0,1
2025-04-15T21:00:00+00:00,2025-04-15T23:00:00+02:00,0,1
2025-04-15T22:00:00+00:00,2025-04-16T00:00:00+02:00,0,1
2025-04-15T23:00:00+00:00,2025-04-16T01:00:00+02:00,0,1
2025-04-16T00:00:00+00:00,2025-04-16T02:00:00+02:00,0,1
2025-04-16T01:00:00+00:00,2025-04-16T03:00:00+02:00,0,1
2025-04-16T02:00:00+00:00,2025-04-16T04:00:00+02:00,0,1
2025-04-16T03:00:00+00:00,2025-04-16T05:00:00+02:00,0,1
2025-04-16T04:00:00+00:00,2025-04-16T06:00:00+02:00,0,1
2025-04-16T05:00:00+00:00,2025-04-16T07:00:00+02:00,0,1
2025-04-16T06:00:00+00:00,2025-04-16T08:00:00+02:00,0,1
2025-04-16T07:00:00+00:00,2025-04-16T09:00:00+02:00,0,1
2025-04-16T08:00:00+00:00,2025-04-16T10:00:00+02:00,0,1
2025-04-16T09:00:00+00:00,2025-04-16T11:00:00+02:00,0,1
2025-04-16T10:00:00+00:00,2025-04-16T12:00:00+02:00,0,1
2025-04-16T11:00:00+00:00,2025-04-16T13:00:00+02:00,0,1
2025-04-16T12:00:00+00:00,2025-04-16T14:00:00+02:00,0,1
2025-04-16T13:00:00+00:00,2025-04-16T15:00:00+02:00,0,1
2025-04-16T14:00:00+00:00,2025-04-16T16:00:00+02:00,0,1
2025-04-16T15:00:00+00:00,2025-04-16T17:00:00+02:00,0,1
2025-04-16T16:00:00+00:00,2025-04-16T18:00:00+02:00,0,1
2025-04-16T17:00:00+00:00,2025-04-16T19:00:00+02:00,0,1
2025-04-16T18:00:00+00:00,2025-04-16T20:00:00+02:00,0,1
2025-04-16T19:00:00+00:00,2025-04-16T21:00:00+02:00,0,1
2025-04-16T20:00:00+00:00,2025-04-16T22:00:00+02:00,0,1
2025-04-16T21:00:00+00:00,2025-04-16T23:00:00+02:00,0,1
2025-04-16T22:00:00+00:00,2025-04-17T00:00:00+02:00,0,1
2025-04-16T23:00:00+00:00,2025-04-17T01:00:00+02:00,0,1
2025-04-17T00:00:00+00:00,2025-04-17T02:00:00+02:00,0,1
2025-04-17T01:00:00+00:00,2025-04-17T03:00:00+02:00,0,1
2025-04-17T02:00:00+00:00,2025-04-17T04:00:00+02:00,0,1
2025-04-17T03:00:00+00:00,2025-04-17T05:00:00+02:00,0,1
2025-04-17T04:00:00+00:00,2025-04-17T06:00:00+02:00,0,1
2025-04-17T05:00:00+00:00,2025-04-17T07:00:00+02:00,0,1
2025-04-17T06:00:00+00:00,2025-04-17T08:00:00+02:00,0,1
2025-04-17T07:00:00+00:00,2025-04-17T09:00:00+02:00,0,1
2025-04-17T08:00:00+00:00,2025-04-17T10:00:00+02:00,0,1
2025-04-17T09:00:00+00:00,2025-04-17T11:00:00+02:00,0,1
2025-04-17T10:00:00+00:00,2025-04-17T12:00:00+02:00,0,1
2025-04-17T11:00:00+00:00,2025-04-17T13:00:00+02:00,0,1
2025-04-17T12:00:00+00:00,2025-04-17T14:00:00+02:00,0,1
2025-04-17T13:00:00+00:00,2025-04-17T15:00:00+02:00,0,1
2025-04-17T14:00:00+00:00,2025-04-17T16:00:00+02:00,0,1
2025-04-17T15:00:00+00:00,2025-04-17T17:00:00+02:00,0,1
2025-04-17T16:00:00+00:00,2025-04-17T18:00:00+02:00,0,1
2025-04-17T17:00:00+00:00,2025-04-17T19:00:00+02:00,0,1
2025-04-17T18:00:00+00:00,2025-04-17T20:00:00+02:00,0,1
2025-04-17T19:00:00+00:00,2025-04-17T21:00:00+02:00,0,1
2025-04-17T20:00:00+00:00,2025-04-17T22:00:00+02:00,0,1
2025-04-17T21:00:00+00:00,2025-04-17T23:00:00+02:00,0,1
2025-04-17T22:00:00+00:00,2025-04-18T00:00:00+02:00,0,1
2025-04-17T23:00:00+00:00,2025-04-18T01:00:00+02:00,0,1
2025-04-18T00:00:00+00:00,2025-04-18T02:00:00+02:00,0,1
2025-04-18T01:00:00+00:00,2025-04-18T03:00:00+02:00,0,1
2025-04-18T02:00:00+00:00,2025-04-18T04:00:00+02:00,0,1
2025-04-18T03:00:00+00:00,2025-04-18T05:00:00+02:00,0,1
2025-04-18T04:00:00+00:00,2025-04-18T06:00:00+02:00,0,1
2025-04-18T05:00:00+00:00,2025-04-18T07:00:00+02:00,0,1
2025-04-18T06:00:00+00:00,2025-04-18T08:00:00+02:00,0,1
2025-04-18T07:00:00+00:00,2025-04-18T09:00:00+02:00,0,1
2025-04-18T08:00:00+00:00,2025-04-18T10:00:00+02:00,0,1
2025-04-18T09:00:00+00:00,2025-04-18T11:00:00+02:00,0,1
2025-04-18T10:00:00+00:00,2025-04-18T12:00:00+02:00,0,1
2025-04-18T11:00:00+00:00,2025-04-18T13:00:00+02:00,0,1
2025-04-18T12:00:00+00:00,2025-04-18T14:00:00+02:00,0,1
2025-04-18T13:00:00+00:00,2025-04-18T15:00:00+02:00,0,1
2025-04-18T14:00:00+00:00,2025-04-18T16:00:00+02:00,0,1
2025-04-18T15:00:00+00:00,2025-04-18T17:00:00+02:00,0,1
2025-04-18T16:00:00+00:00,2025-04-18T18:00:00+02:00,0,1
2025-04-18T17:00:00+00:00,2025-04-18T19:00:00+02:00,0,1
2025-04-18T18:00:00+00:00,2025-04-18T20:00:00+02:00,0,1
2025-04-18T19:00:00+00:00,2025-04-18T21:00:00+02:00,0,1
2025-04-18T20:00:00+00:00,2025-04-18T22:00:00+02:00,0,1
2025-04-18T21:00:00+00:00,2025-04-18T23:00:00+02:00,0,1
2025-04-18T22:00:00+00:00,2025-04-19T00:00:00+02:00,0,1
2025-04-18T23:00:00+00:00,2025-04-19T01:00:00+02:00,0,1
2025-04-19T00:00:00+00:00,2025-04-19T02:00:00+02:00,0,1
2025-04-19T01:00:00+00:00,2025-04-19T03:00:00+02:00,0,1
2025-04-19T02:00:00+00:00,2025-04-19T04:00:00+02:00,0,1
2025-04-19T03:00:00+00:00,2025-04-19T05:00:00+02:00,0,1
2025-04-19T04:00:00+00:00,2025-04-19T06:00:00+02:00,0,1
2025-04-19T05:00:00+00:00,2025-04-19T07:00:00+02:00,0,1
2025-04-19T06:00:00+00:00,2025-04-19T08:00:00+02:00,0,1
2025-04-19T07:00:00+00:00,2025-04-19T09:00:00+02:00,0,1
2025-04-19T08:00:00+00:00,2025-04-19T10:00:00+02:00,0,1
2025-04-19T09:00:00+00:00,2025-04-19T11:00:00+02:00,0,1
2025-04-19T10:00:00+00:00,2025-04-19T12:00:00+02:00,0,1
2025-04-19T11:00:00+00:00,2025-04-19T13:00:00+02:00,0,1
2025-04-19T12:00:00+00:00,2025-04-19T14:00:00+02:00,0,1
2025-04-19T13:00:00+00:00,2025-04-19T15:00:00+02:00,0,1
2025-04-19T14:00:00+00:00,2025-04-19T16:00:00+02:00,0,1
2025-04-19T15:00:00+00:00,2025-04-19T17:00:00+02:00,0,1
2025-04-19T16:00:00+00:00,2025-04-19T18:00:00+02:00,0,1
2025-04-19T17:00:00+00:00,2025-04-19T19:00:00+02:00,0,1
2025-04-19T18:00:00+00:00,2025-04-19T20:00:00+02:00,0,1
2025-04-19T19:00:00+00:00,2025-04-19T21:00:00+02:00,0,1
2025-04-19T20:00:00+00:00,2025-04-19T22:00:00+02:00,0,1
2025-04-19T21:00:00+00:00,2025-04-19T23:00:00+02:00,0,1
2025-04-19T22:00:00+00:00,2025-04-20T00:00:00+02:00,0,1
2025-04-19T23:00:00+00:00,2025-04-20T01:00:00+02:00,0,1
2025-04-20T00:00:00+00:00,2025-04-20T02:00:00+02:00,0,1
2025-04-20T01:00:00+00:00,2025-04-20T03:00:00+02:00,0,1
2025-04-20T02:00:00+00:00,2025-04-20T04:00:00+02:00,0,1
2025-04-20T03:00:00+00:00,2025-04-20T05:00:00+02:00,0,1
2025-04-20T04:00:00+00:00,2025-04-20T06:00:00+02:00,0,1
2025-04-20T05:00:00+00:00,2025-04-20T07:00:00+02:00,0,1
2025-04-20T06:00:00+00:00,2025-04-20T08:00:00+02:00,0,1
2025-04-20T07:00:00+00:00,2025-04-20T09:00:00+02:00,0,1
2025-04-20T08:00:00+00:00,2025-04-20T10:00:00+02:00,0,1
2025-04-20T09:00:00+00:00,2025-04-20T11:00:00+02:00,0,1
2025-04-20T10:00:00+00:00,2025-04-20T12:00:00+02:00,0,1
2025-04-20T11:00:00+00:00,2025-04-20T13:00:00+02:00,0,1
2025-04-20T12:00:00+00:00,2025-04-20T14:00:00+02:00,0,1
2025-04-20T13:00:00+00:00,2025-04-20T15:00:00+02:00,0,1
2025-04-20T14:00:00+00:00,2025-04-20T16:00:00+02:00,0,1
2025-04-20T15:00:00+00:00,2025-04-20T17:00:00+02:00,0,1
2025-04-20T16:00:00+00:00,2025-04-20T18:00:00+02:00,0,1
2025-04-20T17:00:00+00:00,2025-04-20T19:00:00+02:00,0,1
2025-04-20T18:00:00+00:00,2025-04-20T20:00:00+02:00,0,1
2025-04-20T19:00:00+00:00,2025-04-20T21:00:00+02:00,0,1
2025-04-20T20:00:00+00:00,2025-04-20T22:00:00+02:00,0,1
2025-04-20T21:00:00+00:00,2025-04-20T23:00:00+02:00,0,1
2025-04-20T22:00:00+00:00,2025-04-21T00:00:00+02:00,0,1
2025-04-20T23:00:00+00:00,2025-04-21T01:00:00+02:00,0,1
2025-04-21T00:00:00+00:00,2025-04-21T02:00:00+02:00,0,1
2025-04-21T01:00:00+00:00,2025-04-21T03:00:00+02:00,0,1
2025-04-21T02:00:00+00:00,2025-04-21T04:00:00+02:00,0,1
2025-04-21T03:00:00+00:00,2025-04-21T05:00:00+02:00,0,1
2025-04-21T04:00:00+00:00,2025-04-21T06:00:00+02:00,0,1
2025-04-21T05:00:00+00:00,2025-04-21T07:00:00+02:00,0,1
2025-04-21T06:00:00+00:00,2025-04-21T08:00:00+02:00,0,1
2025-04-21T07:00:00+00:00,2025-04-21T09:00:00+02:00,0,1
2025-04-21T08:00:00+00:00,2025-04-21T10:00:00+02:00,0,1
2025-04-21T09:00:00+00:00,2025-04-21T11:00:00+02:00,0,1
2025-04-21T10:00:00+00:00,2025-04-21T12:00:00+02:00,0,1
2025-04-21T11:00:00+00:00,2025-04-21T13:00:00+02:00,0,1
2025-04-21T12:00:00+00:00,2025-04-21T14:00:00+02:00,0,1
2025-04-21T13:00:00+00:00,2025-04-21T15:00:00+02:00,0,1
2025-04-21T14:00:00+00:00,2025-04-21T16:00:00+02:00,0,1
2025-04-21T15:00:00+00:00,2025-04-21T17:00:00+02:00,0,1
2025-04-21T16:00:00+00:00,2025-04-21T18:00:00+02:00,0,1
2025-04-21T17:00:00+00:00,2025-04-21T19:00:00+02:00,0,1
2025-04-21T18:00:00+00:00,2025-04-21T20:00:00+02:00,0,1
2025-04-21T19:00:00+00:00,2025-04-21T21:00:00+02:00,0,1
2025-04-21T20:00:00+00:00,2025-04-21T22:00:00+02:00,0,1
2025-04-21T21:00:00+00:00,2025-04-21T23:00:00+02:00,0,1
2025-04-21T22:00:00+00:00,2025-04-22T00:00:00+02:00,0,1
2025-04-21T23:00:00+00:00,2025-04-22T01:00:00+02:00,0,1
2025-04-22T00:00:00+00:00,2025-04-22T02:00:00+02:00,0,1
2025-04-22T01:00:00+00:00,2025-04-22T03:00:00+02:00,0,1
2025-04-22T02:00:00+00:00,2025-04-22T04:00:00+02:00,0,1
2025-04-22T03:00:00+00:00,2025-04-22T05:00:00+02:00,0,1
2025-04-22T04:00:00+00:00,2025-04-22T06:00:00+02:00,0,1
2025-04-22T05:00:00+00:00,2025-04-22T07:00:00+02:00,0,1
2025-04-22T06:00:00+00:00,2025-04-22T08:00:00+02:00,0,1
2025-04-22T07:00:00+00:00,2025-04-22T09:00:00+02:00,0,1
2025-04-22T08:00:00+00:00,2025-04-22T10:00:00+02:00,0,1
2025-04-22T09:00:00+00:00,2025-04-22T11:00:00+02:00,0,1
2025-04-22T10:00:00+00:00,2025-04-22T12:00:00+02:00,0,1
2025-04-22T11:00:00+00:00,2025-04-22T13:00:00+02:00,0,1
2025-04-22T12:00:00+00:00,2025-04-22T14:00:00+02:00,0,1
2025-04-22T13:00:00+00:00,2025-04-22T15:00:00+02:00,0,1
2025-04-22T14:00:00+00:00,2025-04-22T16:00:00+02:00,0,1
2025-04-22T15:00:00+00:00,2025-04-22T17:00:00+02:00,0,1
2025-04-22T16:00:00+00:00,2025-04-22T18:00:00+02:00,0,1
2025-04-22T17:00:00+00:00,2025-04-22T19:00:00+02:00,0,1
2025-04-22T18:00:00+00:00,2025-04-22T20:00:00+02:00,0,1
2025-04-22T19:00:00+00:00,2025-04-22T21:00:00+02:00,0,1
2025-04-22T20:00:00+00:00,2025-04-22T22:00:00+02:00,0,1
2025-04-22T21:00:00+00:00,2025-04-22T23:00:00+02:00,0,1
2025-04-22T22:00:00+00:00,2025-04-23T00:00:00+02:00,0,1
2025-04-22T23:00:00+00:00,2025-04-23T01:00:00+02:00,0,1
2025-04-23T00:00:00+00:00,2025-04-23T02:00:00+02:00,0,1
2025-04-23T01:00:00+00:00,2025-04-23T03:00:00+02:00,0,1
2025-04-23T02:00:00+00:00,2025-04-23T04:00:00+02:00,0,1
2025-04-23T03:00:00+00:00,2025-04-23T05:00:00+02:00,0,1
2025-04-23T04:00:00+00:00,2025-04-23T06:00:00+02:00,0,1
2025-04-23T05:00:00+00:00,2025-04-23T07:00:00+02:00,0,1
2025-04-23T06:00:00+00:00,2025-04-23T08:00:00+02:00,0,1
2025-04-23T07:00:00+00:00,2025-04-23T09:00:00+02:00,0,1
2025-04-23T08:00:00+00:00,2025-04-23T10:00:00+02:00,0,1
2025-04-23T09:00:00+00:00,2025-04-23T11:00:00+02:00,0,1
2025-04-23T10:00:00+00:00,2025-04-23T12:00:00+02:00,0,1
2025-04-23T11:00:00+00:00,2025-04-23T13:00:00+02:00,0,1
2025-04-23T12:00:00+00:00,2025-04-23T14:00:00+02:00,0,1
2025-04-23T13:00:00+00:00,2025-04-23T15:00:00+02:00,0,1
2025-04-23T14:00:00+00:00,2025-04-23T16:00:00+02:00,0,1
2025-04-23T15:00:00+00:00,2025-04-23T17:00:00+02:00,0,1
2025-04-23T16:00:00+00:00,2025-04-23T18:00:00+02:00,0,1
2025-04-23T17:00:00+00:00,2025-04-23T19:00:00+02:00,0,1
2025-04-23T18:00:00+00:00,2025-04-23T20:00:00+02:00,0,1
2025-04-23T19:00:00+00:00,2025-04-23T21:00:00+02:00,0,1
2025-04-23T20:00:00+00:00,2025-04-23T22:00:00+02:00,0,1
2025-04-23T21:00:00+00:00,2025-04-23T23:00:00+02:00,0,1
2025-04-23T22:00:00+00:00,2025-04-24T00:00:00+02:00,0,1
2025-04-23T23:00:00+00:00,2025-04-24T01:00:00+02:00,0,1
2025-04-24T00:00:00+00:00,2025-04-24T02:00:00+02:00,0,1
2025-04-24T01:00:00+00:00,2025-04-24T03:00:00+02:00,0,1
2025-04-24T02:00:00+00:00,2025-04-24T04:00:00+02:00,0,1
2025-04-24T03:00:00+00:00,2025-04-24T05:00:00+02:00,0,1
2025-04-24T04:00:00+00:00,2025-04-24T06:00:00+02:00,0,1
2025-04-24T05:00:00+00:00,2025-04-24T07:00:00+02:00,0,1
2025-04-24T06:00:00+00:00,2025-04-24T08:00:00+02:00,0,1
2025-04-24T07:00:00+00:00,2025-04-24T09:00:00+02:00,0,1
2025-04-24T08:00:00+00:00,2025-04-24T10:00:00+02:00,0,1
2025-04-24T09:00:00+00:00,2025-04-24T11:00:00+02:00,0,1
2025-04-24T10:00:00+00:00,2025-04-24T12:00:00+02:00,0,1
2025-04-24T11:00:00+00:00,2025-04-24T13:00:00+02:00,0,1
2025-04-24T12:00:00+00:00,2025-04-24T14:00:00+02:00,0,1
2025-04-24T13:00:00+00:00,2025-04-24T15:00:00+02:00,0,1
2025-04-24T14:00:00+00:00,2025-04-24T16:00:00+02:00,0,1
2025-04-24T15:00:00+00:00,2025-04-24T17:00:00+02:00,0,1
2025-04-24T16:00:00+00:00,2025-04-24T18:00:00+02:00,0,1
2025-04-24T17:00:00+00:00,2025-04-24T19:00:00+02:00,0,1
2025-04-24T18:00:00+00:00,2025-04-24T20:00:00+02:00,0,1
2025-04-24T19:00:00+00:00,2025-04-24T21:00:00+02:00,0,1
2025-04-24T20:00:00+00:00,2025-04-24T22:00:00+02:00,0,1
2025-04-24T21:00:00+00:00,2025-04-24T23:00:00+02:00,0,1
2025-04-24T22:00:00+00:00,2025-04-25T00:00:00+02:00,0,1
2025-04-24T23:00:00+00:00,2025-04-25T01:00:00+02:00,0,1
2025-04-25T00:00:00+00:00,2025-04-25T02:00:00+02:00,0,1
2025-04-25T01:00:00+00:00,2025-04-25T03:00:00+02:00,0,1
2025-04-25T02:00:00+00:00,2025-04-25T04:00:00+02:00,0,1
2025-04-25T03:00:00+00:00,2025-04-25T05:00:00+02:00,0,1
2025-04-25T04:00:00+00:00,2025-04-25T06:00:00+02:00,0,1
2025-04-25T05:00:00+00:00,2025-04-25T07:00:00+02:00,0,1
2025-04-25T06:00:00+00:00,2025-04-25T08:00:00+02:00,0,1
2025-04-25T07:00:00+00:00,2025-04-25T09:00:00+02:00,0,1
2025-04-25T08:00:00+00:00,2025-04-25T10:00:00+02:00,0,1
2025-04-25T09:00:00+00:00,2025-04-25T11:00:00+02:00,0,1
2025-04-25T10:00:00+00:00,2025-04-25T12:00:00+02:00,0,1
2025-04-25T11:00:00+00:00,2025-04-25T13:00:00+02:00,0,1
2025-04-25T12:00:00+00:00,2025-04-25T14:00:00+02:00,0,1
2025-04-25T13:00:00+00:00,2025-04-25T15:00:00+02:00,0,1
2025-04-25T14:00:00+00:00,2025-04-25T16:00:00+02:00,0,1
2025-04-25T15:00:00+00:00,2025-04-25T17:00:00+02:00,0,1
2025-04-25T16:00:00+00:00,2025-04-25T18:00:00+02:00,0,1
2025-04-25T17:00:00+00:00,2025-04-25T19:00:00+02:00,0,1
2025-04-25T18:00:00+00:00,2025-04-25T20:00:00+02:00,0,1
2025-04-25T19:00:00+00:00,2025-04-25T21:00:00+02:00,0,1
2025-04-25T20:00:00+00:00,2025-04-25T22:00:00+02:00,0,1
2025-04-25T21:00:00+00:00,2025-04-25T23:00:00+02:00,0,1
2025-04-25T22:00:00+00:00,2025-04-26T00:00:00+02:00,0,1
2025-04-25T23:00:00+00:00,2025-04-26T01:00:00+02:00,0,1
2025-04-26T00:00:00+00:00,2025-04-26T02:00:00+02:00,0,1
2025-04-26T01:00:00+00:00,2025-04-26T03:00:00+02:00,0,1
2025-04-26T02:00:00+00:00,2025-04-26T04:00:00+02:00,0,1
2025-04-26T03:00:00+00:00,2025-04-26T05:00:00+02:00,0,1
2025-04-26T04:00:00+00:00,2025-04-26T06:00:00+02:00,0,1
2025-04-26T05:00:00+00:00,2025-04-26T07:00:00+02:00,0,1
2025-04-26T06:00:00+00:00,2025-04-26T08:00:00+02:00,0,1
2025-04-26T07:00:00+00:00,2025-04-26T09:00:00+02:00,0,1
2025-04-26T08:00:00+00:00,2025-04-26T10:00:00+02:00,0,1
2025-04-26T09:00:00+00:00,2025-04-26T11:00:00+02:00,0,1
2025-04-26T10:00:00+00:00,2025-04-26T12:00:00+02:00,0,1
2025-04-26T11:00:00+00:00,2025-04-26T13:00:00+02:00,0,1
2025-04-26T12:00:00+00:00,2025-04-26T14:00:00+02:00,0,1
2025-04-26T13:00:00+00:00,2025-04-26T15:00:00+02:00,0,1
2025-04-26T14:00:00+00:00,2025-04-26T16:00:00+02:00,0,1
2025-04-26T15:00:00+00:00,2025-04-26T17:00:00+02:00,0,1
2025-04-26T16:00:00+00:00,2025-04-26T18:00:00+02:00,0,1
2025-04-26T17:00:00+00:00,2025-04-26T19:00:00+02:00,0,1
2025-04-26T18:00:00+00:00,2025-04-26T20:00:00+02:00,0,1
2025-04-26T19:00:00+00:00,2025-04-26T21:00:00+02:00,0,1
2025-04-26T20:00:00+00:00,2025-04-26T22:00:00+02:00,0,1
2025-04-26T21:00:00+00:00,2025-04-26T23:00:00+02:00,0,1
2025-04-26T22:00:00+00:00,2025-04-27T00:00:00+02:00,0,1
2025-04-26T23:00:00+00:00,2025-04-27T01:00:00+02:00,0,1
2025-04-27T00:00:00+00:00,2025-04-27T02:00:00+02:00,0,1
2025-04-27T01:00:00+00:00,2025-04-27T03:00:00+02:00,0,1
2025-04-27T02:00:00+00:00,2025-04-27T04:00:00+02:00,0,1
2025-04-27T03:00:00+00:00,2025-04-27T05:00:00+02:00,0,1
2025-04-27T04:00:00+00:00,2025-04-27T06:00:00+02:00,0,1
2025-04-27T05:00:00+00:00,2025-04-27T07:00:00+02:00,0,1
2025-04-27T06:00:00+00:00,2025-04-27T08:00:00+02:00,0,1
2025-04-27T07:00:00+00:00,2025-04-27T09:00:00+02:00,0,1
2025-04-27T08:00:00+00:00,2025-04-27T10:00:00+02:00,0,1
2025-04-27T09:00:00+00:00,2025-04-27T11:00:00+02:00,0,1
2025-04-27T10:00:00+00:00,2025-04-27T12:00:00+02:00,0,1
2025-04-27T11:00:00+00:00,2025-04-27T13:00:00+02:00,0,1
2025-04-27T12:00:00+00:00,2025-04-27T14:00:00+02:00,0,1
2025-04-27T13:00:00+00:00,2025-04-27T15:00:00+02:00,0,1
2025-04-27T14:00:00+00:00,2025-04-27T16:00:00+02:00,0,1
2025-04-27T15:00:00+00:00,2025-04-27T17:00:00+02:00,0,1
2025-04-27T16:00:00+00:00,2025-04-27T18:00:00+02:00,0,1
2025-04-27T17:00:00+00:00,2025-04-27T19:00:00+02:00,0,1
2025-04-27T18:00:00+00:00,2025-04-27T20:00:00+02:00,0,1
2025-04-27T19:00:00+00:00,2025-04-27T21:00:00+02:00,0,1
2025-04-27T20:00:00+00:00,2025-04-27T22:00:00+02:00,0,1
2025-04-27T21:00:00+00:00,2025-04-27T23:00:00+02:00,0,1
2025-04-27T22:00:00+00:00,2025-04-28T00:00:00+02:00,0,1
2025-04-27T23:00:00+00:00,2025-04-28T01:00:00+02:00,0,1
2025-04-28T00:00:00+00:00,2025-04-28T02:00:00+02:00,0,1
2025-04-28T01:00:00+00:00,2025-04-28T03:00:00+02:00,0,1
2025-04-28T02:00:00+00:00,2025-04-28T04:00:00+02:00,0,1
2025-04-28T03:00:00+00:00,2025-04-28T05:00:00+02:00,0,1
2025-04-28T04:00:00+00:00,2025-04-28T06:00:00+02:00,0,1
2025-04-28T05:00:00+00:00,2025-04-28T07:00:00+02:00,0,1
2025-04-28T06:00:00+00:00,2025-04-28T08:00:00+02:00,0,1
2025-04-28T07:00:00+00:00,2025-04-28T09:00:00+02:00,0,1
2025-04-28T08:00:00+00:00,2025-04-28T10:00:00+02:00,0,1
2025-04-28T09:00:00+00:00,2025-04-28T11:00:00+02:00,0,1
2025-04-28T10:00:00+00:00,2025-04-28T12:00:00+02:00,0,1
2025-04-28T11:00:00+00:00,2025-04-28T13:00:00+02:00,0,1
2025-04-28T12:00:00+00:00,2025-04-28T14:00:00+02:00,0,1
2025-04-28T13:00:00+00:00,2025-04-28T15:00:00+02:00,0,1
2025-04-28T14:00:00+00:00,2025-04-28T16:00:00+02:00,0,1
2025-04-28T15:00:00+00:00,2025-04-28T17:00:00+02:00,0,1
2025-04-28T16:00:00+00:00,2025-04-28T18:00:00+02:00,0,1
2025-04-28T17:00:00+00:00,2025-04-28T19:00:00+02:00,0,1
